True,Pred,AbsDiff,RelErr
1.9943,2.0468,0.05254046059942756,2.63
2.0057,2.0792,0.0735166647774503,3.67
1.9052,1.9034,0.0017287857010051882,0.09
2.0948,2.1439,0.049039779771120506,2.34
0.26242,0.28521,0.022786838306355712,8.68
3.7376,3.7625,0.024962171379910043,0.67
3.4337,3.4442,0.010440785411069419,0.3
0.56628,0.59959,0.03330915789989294,5.88
0.62298,0.616,0.006980042979810368,1.12
3.377,3.4838,0.10677546534667971,3.16
2.7137,2.7781,0.06441117915393259,2.37
1.2863,1.2979,0.01160172400981854,0.9
0.0059865,0.026179,0.020192077654367317,337.29
3.994,4.1376,0.14355138452832839,3.59
1.4571,1.4953,0.0382517973433929,2.63
2.5429,2.6431,0.10024470060806208,3.94
1.0047,1.0121,0.007400135133901272,0.74
2.9953,3.0568,0.061515851615660824,2.05
3.971,3.8591,0.11192854863706578,2.82
0.028988,0.018944,0.010043903623591775,34.65
1.0212,0.97376,0.04747209706764596,4.65
2.9788,3.0808,0.102,3.42
0.1488,0.12203,0.026773867856549977,17.99
3.8512,3.8471,0.004142463035441596,0.11
2.5046,2.5382,0.033575288531895,1.34
1.4954,1.5272,0.03180880381278114,2.13
2.7328,2.8318,0.09902979349670482,3.62
1.2672,1.2299,0.037306835834736776,2.94
1.2916,1.2976,0.005956760864765346,0.46
2.7084,2.8885,0.18012773245672084,6.65
2.3116,2.3057,0.00596808176887683,0.26
1.6884,1.7783,0.08994887436760951,5.33
3.9858,3.844,0.1417991537351334,3.56
0.014222,0.004581,0.009640954309610641,67.79
3.165,3.2143,0.049291987178445136,1.56
0.83498,0.8381,0.0031133261955664073,0.37
2.6063,2.5669,0.03932556420447137,1.51
1.3937,1.4012,0.00746130015479876,0.54
3.2906,3.3614,0.07079759882933884,2.15
0.70937,0.71941,0.010046392387319938,1.42
1.6641,1.7479,0.0838701377130144,5.04
2.3359,2.4001,0.06412487816752559,2.75
2.6566,2.6991,0.04249941176063499,1.6
1.3434,1.3621,0.01870775240374963,1.39
3.6789,3.7068,0.027850314181351706,0.76
0.32107,0.3879,0.06683636734592927,20.82
2.927,3.0131,0.08608368021872671,2.94
1.073,1.048,0.024959166652755056,2.33
1.7344,1.9094,0.17496571092645552,10.09
2.2656,2.3966,0.13106486943494813,5.79
2.8825,2.9713,0.08878963903519374,3.08
1.1175,1.1207,0.003128290267861983,0.28
3.7802,3.8043,0.024094605205315152,0.64
0.21984,0.20457,0.015266630276521403,6.94
0.22535,0.21988,0.005476860414507567,2.43
3.7746,3.8199,0.045250414362743685,1.2
0.023581,0.012434,0.0111476454913134,47.27
3.9764,3.7887,0.18775782273982622,4.72
2.1174,2.196,0.07864985696109053,3.71
1.8826,1.8725,0.010143470806385751,0.54
0.84818,0.86404,0.015861588823317795,1.87
3.1518,3.2255,0.07368921223625613,2.34
0.87461,0.88521,0.01060141499989506,1.21
3.1254,3.1574,0.03198437118343895,1.02
0.88337,0.91758,0.03420087718173322,3.87
3.1166,3.2912,0.17452506983238827,5.6
3.1614,3.189,0.027520356102347224,0.87
0.83857,0.85708,0.018509457042279766,2.21
1.5075,1.4786,0.02894166546693538,1.92
2.4925,2.5215,0.02898068322175997,1.16
0.45406,0.48176,0.02769368158985006,6.1
3.5459,3.5577,0.01174521179034248,0.33
0.36426,0.41172,0.04745945638121027,13.03
3.6357,3.7627,0.12691729590564085,3.49
1.9153,1.9516,0.036370317568038914,1.9
2.0847,2.0041,0.08060769194065787,3.87
3.9858,3.8366,0.14919115255268994,3.74
0.014183,0.016967,0.00278357683565588,19.63
0.0044696,0.019103,0.01463318147225681,327.39
3.9955,3.9675,0.02806332125747058,0.7
1.16,1.1583,0.0016407924914503965,0.14
2.84,2.9206,0.08057543049838456,2.84
3.0626,3.2361,0.17350216136982272,5.67
0.93744,1.0373,0.0998138266975072,10.65
3.483,3.3731,0.10996363035113019,3.16
0.51696,0.47972,0.03724110632083853,7.2
0.54573,0.47326,0.07247206358314906,13.28
3.4543,3.4216,0.03264965543462902,0.95
1.2191,1.1774,0.04168333000133267,3.42
2.7809,2.9407,0.15979674589928294,5.75
1.0754,1.1424,0.06697387550381119,6.23
2.9246,2.9162,0.00839922615483117,0.29
1.5313,1.6146,0.0833486652562595,5.44
2.4687,2.5005,0.03180880381278114,1.29
1.5218,1.5368,0.014938206050259181,0.98
2.4782,2.5116,0.0334708828685471,1.35
0.86971,0.9222,0.052489046476384006,6.04
3.1303,3.1729,0.042619244479460215,1.36
2.016,2.0454,0.029478975558862287,1.46
1.984,2.1011,0.11700427342623004,5.9
3.3173,3.3306,0.013285706605220514,0.4
0.68268,0.6888,0.006124459159795255,0.9
1.6461,1.6669,0.020794710865987054,1.26
2.3539,2.2613,0.09259697619253018,3.93
2.6596,2.6321,0.027480174671933946,1.03
1.3404,1.5471,0.20671477934584165,15.42
0.54672,0.5833,0.03658004920718396,6.69
3.4533,3.4716,0.018350204358535082,0.53
3.4725,3.5736,0.10113851887386922,2.91
0.52753,0.57042,0.042887060985803166,8.13
3.6161,3.6948,0.07870069885331388,2.18
0.3839,0.38418,0.00028505964288197654,0.07
1.4514,1.4829,0.03141321378019129,2.16
2.5486,2.6078,0.05928574870911221,2.33
3.0325,3.0772,0.044678854058715516,1.47
0.96752,0.98679,0.019267589366602143,1.99
2.0478,2.1369,0.08915436052151347,4.35
1.9522,1.9569,0.0046938257317459065,0.24
2.1397,2.1458,0.006089663373290842,0.28
1.8603,1.8647,0.004393859351413061,0.24
0.17067,0.1829,0.012224974437601087,7.16
3.8293,3.8513,0.02200545386943882,0.57
3.7713,3.6692,0.1020930947713899,2.71
0.22871,0.23742,0.008710281281336442,3.81
3.2337,3.3105,0.07679713536324125,2.37
0.76629,0.81946,0.05317236124153224,6.94
1.8863,1.9353,0.04891216617570725,2.59
2.1137,2.1148,0.0011637009925234232,0.06
2.3381,2.4465,0.10840664186294122,4.64
1.6619,1.6733,0.011364858116140297,0.68
3.8603,3.9281,0.06780634188628672,1.76
0.13968,0.1157,0.02397894910124295,17.17
0.40719,0.43874,0.03155344672139638,7.75
3.5928,3.6005,0.007707139547199078,0.21
2.127,2.1611,0.0340587727318528,1.6
1.873,1.9278,0.054797810175225066,2.93
2.9424,3.0492,0.106803557993168,3.63
1.0576,1.0407,0.016900887550658397,1.6
0.80235,0.7694,0.03294996206371109,4.11
3.1976,3.3017,0.10405287117614775,3.25
1.2132,1.22,0.006728447071947583,0.55
2.7868,2.8168,0.03003697721143058,1.08
0.32115,0.33695,0.015802847844613326,4.92
3.6789,3.6942,0.015301960658686846,0.42
2.9999,3.0312,0.031322675492364956,1.04
1.0001,1.0507,0.050624104930359015,5.06
3.7931,3.8036,0.010534704552098269,0.28
0.20693,0.24033,0.033397604704529335,16.14
1.5832,1.6319,0.04876986774638619,3.08
2.4168,2.3827,0.034101319622560064,1.41
3.3728,3.4195,0.04667761776269221,1.38
0.62718,0.69595,0.06876336233780311,10.96
2.4409,2.7003,0.25935304123915726,10.63
1.5591,1.427,0.13206437824031128,8.47
0.90584,0.81683,0.08900561780022652,9.83
3.0942,3.1989,0.10476640682967035,3.39
3.4125,3.496,0.08354280340041266,2.45
0.58751,0.58448,0.0030311878859615414,0.52
0.2454,0.32147,0.07607364852562286,31.0
3.7546,3.7877,0.0331043803748084,0.88
0.44316,0.46208,0.018921680686450663,4.27
3.5568,3.6488,0.09193040846205351,2.58
1.027,1.0301,0.0031560735099170297,0.31
2.973,3.059,0.08593893180625414,2.89
0.92066,0.92659,0.005932453118230266,0.64
3.0793,3.1309,0.05154027551342736,1.67
3.6495,3.7769,0.12734205903785284,3.49
0.35045,0.40048,0.050020995591851226,14.27
1.3963,1.4482,0.051914352543395936,3.72
2.6037,2.6523,0.04861995475111017,1.87
2.1531,2.0615,0.09156200085188178,4.25
1.8469,1.8811,0.0342081861547788,1.85
0.80152,0.79586,0.005660035335578745,0.71
3.1985,3.2418,0.043348587058865025,1.36
2.0372,2.0822,0.0450699456400826,2.21
1.9628,2.0056,0.042762132781235314,2.18
0.85553,0.88479,0.02926636294451362,3.42
3.1445,3.1668,0.022342112702249086,0.71
0.7835,0.84037,0.05687618130641332,7.26
3.2165,3.2954,0.07887775351770612,2.45
2.1361,2.2004,0.06434205467654884,3.01
1.8639,1.9209,0.056990350060339166,3.06
2.7031,2.7514,0.0483363217466948,1.79
1.2969,1.3114,0.014459253092743068,1.11
0.18118,0.20887,0.027698916946335646,15.29
3.8188,3.8646,0.04578646088091981,1.2
3.9682,3.8592,0.10900458705944444,2.75
0.031774,0.01476,0.017014699527173556,53.55
3.6552,3.7061,0.05089302506237962,1.39
0.34483,0.35052,0.005684276559070644,1.65
3.2139,3.32,0.10607073111843814,3.3
0.78608,0.81163,0.0255429050814507,3.25
3.2402,3.3438,0.10365326815879951,3.2
0.75984,0.79183,0.03198437118343895,4.21
0.76925,0.76517,0.004083503397819084,0.53
3.2307,3.2308,7.867782406752237e-06,0.0
1.4618,1.4965,0.03469293876280878,2.37
2.5382,2.6639,0.12569805089976535,4.95
0.46523,0.53859,0.07336143400997557,15.77
3.5348,3.5841,0.04935382457317771,1.4
0.52653,0.61857,0.09204346799203081,17.48
3.4735,3.5942,0.12073524754602527,3.48
3.7128,3.7542,0.04141618041297386,1.12
0.28718,0.26058,0.026608269391300142,9.27
2.6257,2.6667,0.040932871875791955,1.56
1.3743,1.393,0.018772320048411704,1.37
2.2223,2.2885,0.06611731996988383,2.98
1.7777,1.7748,0.002834078333426936,0.16
2.5188,2.5816,0.0628187869987952,2.49
1.4812,1.5261,0.04484417464955733,3.03
2.3067,2.3756,0.06886218120274727,2.99
1.6933,1.7348,0.041560798837365964,2.45
1.6935,1.81,0.11643023662262308,6.87
2.3065,2.2448,0.06164332891724781,2.67
0.078638,0.069106,0.009532103650296718,12.12
3.9214,3.9145,0.006875027272673178,0.18
3.9995,3.9178,0.08173616090813172,2.04
0.00045837,0.0070139,0.0065555320150236475,1430.18
2.7087,2.7332,0.024429899713261205,0.9
1.2913,1.3152,0.02392843496762795,1.85
3.2744,3.3803,0.10590089706891061,3.23
0.72561,0.7002,0.02540511759468946,3.5
0.38628,0.40977,0.02349510587335158,6.08
3.6137,3.6334,0.0197258713369017,0.55
0.09775,0.11379,0.016037144384210052,16.41
3.9022,3.7137,0.18852055590836772,4.83
0.88216,0.87341,0.008751628419899921,0.99
3.1178,3.1639,0.046090129095067635,1.48
2.2224,2.3042,0.08180953489661213,3.68
1.7776,1.8576,0.079974370894681,4.5
2.5333,2.5059,0.0274149594199955,1.08
1.4667,1.4895,0.022819728306883936,1.56
2.2093,2.2185,0.009181285313070279,0.42
1.7907,1.8195,0.028829151912604017,1.61
0.95264,0.97315,0.02051779715271598,2.15
3.0474,3.0995,0.052159371161853554,1.71
0.25419,0.26116,0.006969074544012282,2.74
3.7458,3.7953,0.04949242366261729,1.32
1.3777,1.3667,0.011043097391583576,0.8
2.6223,2.6495,0.027253073221198375,1.04
1.1622,1.0854,0.07678671760141854,6.61
2.8378,2.9318,0.09397765691907838,3.31
0.19536,0.22485,0.029491524206117253,15.1
3.8046,3.857,0.05234214363206765,1.38
2.7714,2.9331,0.16167250848551834,5.83
1.2286,1.1943,0.0343394816501356,2.8
0.49284,0.50757,0.014726506714085319,2.99
3.5072,3.5817,0.07453321407265354,2.13
0.90256,0.90328,0.0007210339797818131,0.08
3.0974,3.1908,0.09336541115423849,3.01
3.6487,3.7108,0.06209589358403662,1.7
0.3513,0.37358,0.02227824050503091,6.34
2.8186,2.8608,0.04216870877795525,1.5
1.1814,1.2166,0.03517669683185162,2.98
0.47225,0.5241,0.05185267591937758,10.98
3.5278,3.6316,0.10380751417888784,2.94
1.7708,1.7635,0.007292736112050126,0.41
2.2292,2.2491,0.019960210419732553,0.9
3.6956,3.8171,0.12155657119218195,3.29
0.30443,0.30379,0.0006333008763613074,0.21
3.2208,3.331,0.11020889256316843,3.42
0.77919,0.90116,0.12197130810153672,15.65
1.4708,1.5127,0.04196188746946448,2.85
2.5292,2.5167,0.012525973016097392,0.5
3.4694,3.5354,0.066001515134124,1.9
0.53058,0.57495,0.04436552715791846,8.36
0.26895,0.26943,0.00047743062323231844,0.18
3.731,3.7377,0.006654472180421224,0.18
1.4104,1.4663,0.055897227122639996,3.96
2.5896,2.6069,0.01732656919300529,0.67
1.0756,1.0557,0.0199514410507111,1.85
2.9244,3.0145,0.09008495989897537,3.08
3.6256,3.6242,0.001431467778191322,0.04
0.37438,0.40123,0.026841944787961994,7.17
0.03214,0.030996,0.0011441153787970862,3.56
3.9679,3.8468,0.12107435731813736,3.05
2.3027,2.3567,0.05401388710322559,2.35
1.6973,1.7476,0.05026330669583926,2.96
3.9789,3.8643,0.11458621208504974,2.88
0.021098,0.045298,0.0242,114.7
3.3978,3.5317,0.13390668392578467,3.94
0.60222,0.56488,0.037337648560132976,6.2
0.8989,0.92927,0.030367087446773685,3.38
3.1011,3.209,0.10786102168995063,3.48
1.1291,1.1659,0.03680353243915589,3.26
2.8709,2.9857,0.11480853626799707,4.0
2.9447,2.963,0.0182931681236466,0.62
1.0553,1.0945,0.03921224298608791,3.72
2.8589,2.9798,0.12084287318663024,4.23
1.1411,1.1485,0.00748845778515176,0.66
2.4573,2.5126,0.05529104810003153,2.25
1.5427,1.6251,0.08236079164262568,5.34
0.91475,0.9821,0.06734909056550059,7.36
3.0853,3.1746,0.0893062147893415,2.89
2.0739,2.1712,0.09732933781753578,4.69
1.9261,2.0791,0.15302940893828218,7.94
0.80296,0.74416,0.05879965986296179,7.32
3.197,3.2857,0.08864761700124826,2.77
3.6382,3.6582,0.020004499493863875,0.55
0.36179,0.36826,0.006468616544517073,1.79
0.28292,0.30549,0.022563022847127554,7.97
3.7171,3.8504,0.13334541611919024,3.59
3.2896,3.3909,0.10125216047077712,3.08
0.7104,0.75021,0.039814570197353634,5.6
0.47338,0.43697,0.03641016341627706,7.69
3.5266,3.7412,0.21460661685977905,6.09
2.5887,2.5238,0.06486447409792205,2.51
1.4113,1.4937,0.08240266985965927,5.84
1.1633,1.1542,0.009069564487890253,0.78
2.8367,3.0247,0.18798138205684095,6.63
2.1286,2.2422,0.1136221809331259,5.34
1.8714,1.8566,0.014853619087616324,0.79
2.1984,2.1461,0.052231216719505966,2.38
1.8016,1.9429,0.1412975583653164,7.84
0.1852,0.19706,0.011861281549647155,6.4
3.8148,3.8289,0.014071602609511114,0.37
3.8001,3.7268,0.07334166619323562,1.93
0.19985,0.33465,0.13479614237803692,67.45
3.2975,3.3394,0.041868842830916644,1.27
0.70251,0.67723,0.02527864711569826,3.6
0.69006,0.63997,0.050089919145472776,7.26
3.3099,3.4527,0.14277604841148953,4.31
1.9136,2.0175,0.10398076745244766,5.43
2.0864,2.1097,0.023288623832249084,1.12
2.9566,3.0316,0.07508861431668586,2.54
1.0434,1.1197,0.07624368826335724,7.31
2.2731,2.4708,0.197734670707997,8.7
1.7269,1.7112,0.01575023809343846,0.91
3.533,3.6316,0.09859918863763535,2.79
0.46702,0.41269,0.05432678897192434,11.63
1.9243,2.0842,0.15990622251807463,8.31
2.0757,2.2047,0.1290620006043607,6.22
0.72338,0.69579,0.027586047197813608,3.81
3.2766,3.3912,0.11454693361238441,3.5
1.1524,1.269,0.11655041827466772,10.11
2.8476,2.8209,0.02671216951129204,0.94
2.9787,3.0888,0.1100727032465361,3.7
1.0213,1.0537,0.032406789412096966,3.17
3.0862,3.1859,0.09972963451251589,3.23
0.91379,1.0229,0.10910087075729506,11.94
0.84439,0.96162,0.11722627691776277,13.88
3.1556,3.2111,0.055463501512255785,1.76
2.9617,3.0853,0.12355160864998886,4.17
1.0383,1.0117,0.02658364158650955,2.56
0.76791,0.78513,0.017219756095833646,2.24
3.2321,3.385,0.1529182788289222,4.73
3.2809,3.4202,0.13933771922921662,4.25
0.71912,0.78957,0.07045140168939153,9.8
3.9763,3.8657,0.11062097450302993,2.78
0.023662,0.012844,0.010818040487999664,45.72
3.0573,3.1076,0.050368641037852116,1.65
0.94273,0.92782,0.014916769087171659,1.58
2.4453,2.4888,0.04357063231122541,1.78
1.5547,1.609,0.05430469592954185,3.49
0.76213,0.78953,0.027402737089568262,3.6
3.2379,3.3547,0.11686744627996284,3.61
0.10786,0.091311,0.01654508990607183,15.34
3.8921,3.8507,0.04146203082339311,1.07
2.8015,2.7436,0.057941349656355084,2.07
1.1985,1.1855,0.012985376390386225,1.08
3.4366,3.4009,0.0356174114724807,1.04
0.56344,0.57481,0.01137145549171257,2.02
1.7983,1.6913,0.10698598038995577,5.95
2.2017,2.3286,0.1269369922441839,5.77
0.6634,0.59276,0.0706371007332549,10.65
3.3366,3.5695,0.23285188425262957,6.98
1.7819,1.8649,0.08293009104058671,4.65
2.2181,2.1677,0.050346797316214664,2.27
0.82844,0.88454,0.056104367031453085,6.77
3.1716,3.3546,0.18307375562870828,5.77
0.98303,1.0021,0.019076949441669128,1.94
3.017,3.1984,0.18146073955542008,6.01
0.61755,0.66655,0.04900918281301985,7.94
3.3825,3.4376,0.0551561419970614,1.63
3.083,3.2339,0.1508409758653132,4.89
0.91698,1.0215,0.10450358845513393,11.4
1.7579,1.8639,0.10602358228243375,6.03
2.2421,2.3296,0.08755112791963333,3.9
0.92751,0.83581,0.09169896400723401,9.89
3.0725,3.1703,0.09783250993407049,3.18
2.1978,2.4519,0.2541357904743053,11.56
1.8022,1.8564,0.054206088218944556,3.01
1.0935,1.0866,0.006871681017043792,0.63
2.9065,3.0213,0.11478675881825395,3.95
2.0477,2.0808,0.03315870926317851,1.62
1.9523,1.9875,0.03521363372331802,1.8
2.3357,2.6334,0.2976692795704656,12.74
1.6643,1.6326,0.0316749112074525,1.9
2.699,2.8767,0.1777273192280804,6.58
1.301,1.3899,0.08895279647093733,6.84
3.6583,3.767,0.10864621484432856,2.97
0.34169,0.27706,0.06462507253380842,18.91
2.9637,2.9595,0.004266028598122615,0.14
1.0363,1.0874,0.05114000391083286,4.94
0.28709,0.30703,0.01993915745461678,6.95
3.7129,3.7595,0.04658003864317847,1.25
0.015201,0.024936,0.00973565611553736,64.05
3.9848,3.8437,0.141074448430607,3.54
3.9254,3.959,0.03360357123878353,0.86
0.074624,0.024272,0.05035176263051771,67.47
1.914,1.9615,0.04749947368129462,2.48
2.086,2.0756,0.0103072789813801,0.49
2.9405,3.0597,0.11918473056562237,4.05
1.0595,1.1849,0.12539537471533788,11.84
1.0776,0.89257,0.185056748053131,17.17
2.9224,3.2373,0.31491268631161873,10.78
3.274,3.295,0.020937287312352573,0.64
0.72599,0.6595,0.06648157639526908,9.16
1.2729,1.273,0.00010156771140475697,0.01
2.7271,2.7422,0.015040611689688689,0.55
2.6601,2.7135,0.05341535359800589,2.01
1.3399,1.3389,0.0009692883987751014,0.07
2.0273,2.0802,0.052925419223658496,2.61
1.9727,1.9714,0.0012994999038091538,0.07
3.9701,3.9858,0.015741346829290053,0.4
0.029909,0.040588,0.01067988763985839,35.71
3.8981,3.9301,0.03193587324624144,0.82
0.10188,0.057722,0.04415993659415738,43.34
1.4682,1.5572,0.08894155384295914,6.06
2.5318,2.6412,0.10942577392917996,4.32
1.0258,1.0086,0.01722265949265676,1.68
2.9742,3.1571,0.18292348127017483,6.15
3.3031,3.3622,0.05917347378682444,1.79
0.69695,0.75088,0.053937000287372305,7.74
1.0781,1.1033,0.025206150043193824,2.34
2.9219,3.0451,0.1232233744059949,4.22
0.24341,0.24603,0.0026220793275566626,1.08
3.7566,3.8285,0.07193816789437997,1.91
3.242,3.2875,0.04545217266534131,1.4
0.75797,0.76506,0.00708759479654417,0.94
3.66,3.6931,0.033161724924979395,0.91
0.34003,0.30751,0.03252076259868455,9.56
0.52392,0.65312,0.1291975231960737,24.66
3.4761,3.8766,0.40053713935164614,11.52
3.8303,3.8359,0.0055964274318532885,0.15
0.16972,0.22998,0.06025943909463479,35.51
0.51553,0.44138,0.07415524256584966,14.38
3.4845,3.5496,0.06514215225182539,1.87
1.2181,1.1884,0.029658725528923187,2.43
2.7819,2.891,0.10903669107231749,3.92
2.2041,2.2776,0.0735696948478108,3.34
1.7959,1.7794,0.016559589366889504,0.92
2.061,2.1297,0.06867386693641185,3.33
1.939,1.9543,0.015281033996428384,0.79
1.0692,1.1396,0.0704549501454653,6.59
2.9308,3.0115,0.08070130110475295,2.75
2.4843,2.5493,0.06494459176867616,2.61
1.5157,1.4812,0.034448512304597424,2.27
1.4023,1.433,0.030656157619636547,2.19
2.5977,2.5535,0.04424477370266459,1.7
0.87744,0.8447,0.03273682941275774,3.73
3.1226,3.158,0.0354682957019364,1.14
3.9354,3.8109,0.12458731877683217,3.17
0.064553,0.088134,0.023581136529014033,36.53
2.1208,2.2199,0.09914131328563285,4.67
1.8792,1.8772,0.0019478706322546167,0.1
2.3266,2.4542,0.12759702190882044,5.48
1.6734,1.6694,0.004010236900732923,0.24
0.64138,0.63663,0.004747736302702584,0.74
3.3586,3.4139,0.05525576892958779,1.65
1.392,1.4099,0.017924564150907547,1.29
2.608,2.7269,0.11889070611279924,4.56
2.8737,3.0174,0.14374978260853127,5.0
1.1263,1.1798,0.05354344030784723,4.75
2.8325,2.9058,0.0733109814420732,2.59
1.1675,1.227,0.05946175241279053,5.09
0.54571,0.50995,0.035763109484495334,6.55
3.4543,3.5598,0.10555093557141026,3.06
0.92173,0.97426,0.05253284686745998,5.7
3.0783,3.2052,0.12689365626381802,4.12
0.67962,0.49933,0.180288657435791,26.53
3.3204,3.8396,0.5191916794402622,15.64
0.058874,0.1317,0.07282307326665087,123.69
3.9411,3.9437,0.0025718281435585856,0.07
2.6068,2.5713,0.035542931786784276,1.36
1.3932,1.4779,0.0847207176551285,6.08
2.2859,2.2618,0.02406595105122588,1.05
1.7141,1.7472,0.03303180285724653,1.93
2.4872,2.5562,0.06899927535851373,2.77
1.5128,1.5155,0.002708431280280155,0.18
2.6754,2.7496,0.07421118514078588,2.77
1.3246,1.418,0.09332845225331876,7.05
2.1589,2.2845,0.12555875118843768,5.82
1.8411,1.8764,0.03536099546110092,1.92
1.7888,1.793,0.004186526006129665,0.23
2.2112,2.2724,0.061148998356473507,2.77
2.5513,2.5104,0.04092065493122025,1.6
1.4487,1.5909,0.14216891362038328,9.81
3.5566,3.5726,0.016001562423713506,0.45
0.44338,0.43391,0.009466625586765328,2.14
2.7793,2.899,0.11968291440301744,4.31
1.2207,1.2887,0.06793305528238812,5.56
0.53269,0.53361,0.0009281648560465969,0.17
3.4673,3.5609,0.09359433743555215,2.7
2.3292,2.1057,0.22347930552961723,9.59
1.6708,1.7894,0.11854956769216833,7.1
1.8498,1.9985,0.14860349928585126,8.03
2.1502,2.0157,0.13450278807519195,6.26
1.2754,1.3177,0.042302482196674936,3.32
2.7246,2.6749,0.04966789707648191,1.82
2.8434,2.9316,0.088168588510875,3.1
1.1566,1.242,0.08538032560256491,7.38
0.88375,0.79275,0.09100054944889069,10.3
3.1163,3.1973,0.08109192314897952,2.6
2.5074,2.8648,0.3574073306467006,14.25
1.4926,1.4445,0.04807910148910855,3.22
1.0417,1.1427,0.10105444077327824,9.7
2.9583,3.1125,0.1541363033162532,5.21
2.5361,2.4651,0.07100633774530271,2.8
1.4639,1.8297,0.36585516259853434,24.99
0.34988,0.32927,0.020612617495116916,5.89
3.6501,3.8833,0.23314587708128146,6.39
3.6356,3.6678,0.03216986167206816,0.88
0.36439,0.42291,0.058520082023182436,16.06
3.5733,3.5666,0.006698880503487131,0.19
0.42675,0.45589,0.02914326680384339,6.83
1.4548,1.4416,0.013266122266887186,0.91
2.5452,2.8745,0.32930229273419886,12.94
0.91653,0.87145,0.04507992901502841,4.92
3.0835,3.147,0.06352243698095973,2.06
1.874,1.9744,0.10047387720198718,5.36
2.126,2.1059,0.020084073292039144,0.94
3.865,3.9023,0.037379138566853036,0.97
0.13505,0.16547,0.030421209706387415,22.53
1.3344,1.3733,0.03893327625566592,2.92
2.6656,2.7845,0.11889070611279924,4.46
0.8642,0.89974,0.03553871128783372,4.11
3.1358,3.286,0.15024646418468557,4.79
2.8417,3.1197,0.2779694227788373,9.78
1.1583,1.089,0.06926037828369118,5.98
0.77226,0.76259,0.009662815324738437,1.25
3.2277,3.278,0.05026032232288209,1.56
2.6543,2.7299,0.07561481336352024,2.85
1.3457,1.4406,0.09490363533606075,7.05
0.61372,0.63039,0.016672432336045033,2.72
3.3863,3.4321,0.04581266200517058,1.35
1.8465,1.8087,0.03775049668547422,2.04
2.1535,2.2502,0.09673210428808007,4.49
0.63321,0.72958,0.09636493138066357,15.22
3.3668,3.411,0.04420746543288814,1.31
1.5757,1.6543,0.07853916220587026,4.98
2.4243,2.4879,0.06361367777451639,2.62
0.67346,0.74367,0.07020826162211966,10.43
3.3265,3.4547,0.12813664581219536,3.85
2.4907,2.5139,0.023171102692793884,0.93
1.5093,1.5481,0.03884327483619269,2.57
1.1138,1.1859,0.07214637898051433,6.48
2.8862,3.0625,0.17622996340009833,6.11
0.66241,0.63235,0.030062933988551418,4.54
3.3376,3.4605,0.12292680749128727,3.68
2.8855,2.9662,0.08069138739667325,2.8
1.1145,1.0921,0.022386156436512275,2.01
2.3666,2.4846,0.11804236527620073,4.99
1.6334,1.6551,0.021650404153271595,1.33
0.18404,0.20533,0.02128497122384712,11.57
3.816,3.8604,0.04442521806361788,1.16
