True,Pred,AbsDiff,RelErr
2.3359,2.3315,0.0044622,0.19
2.6566,2.6462,0.010424,0.39
1.3434,1.3132,0.030207,2.25
3.6789,3.6854,0.0064876,0.18
0.32107,0.30187,0.019197,5.98
2.927,2.9302,0.0031888,0.11
1.073,1.096,0.023028,2.15
1.7344,1.7354,0.00097656,0.06
2.2656,2.2213,0.044319,1.96
2.8825,2.8752,0.0072985,0.25
1.1175,1.0963,0.021188,1.9
3.7802,3.7766,0.0035725,0.09
0.21984,0.14251,0.077325,35.17
0.22535,0.11392,0.11144,49.45
3.7746,3.787,0.012316,0.33
0.023581,0.011843,0.011738,49.78
3.9764,3.9709,0.00547,0.14
2.1174,2.1234,0.006072,0.29
1.8826,1.8823,0.00037897,0.02
0.84818,0.86296,0.014786,1.74
3.1518,3.117,0.034804,1.1
0.87461,0.88418,0.0095784,1.1
3.1254,3.1174,0.0080092,0.26
0.88337,0.90838,0.025007,2.83
3.1166,3.109,0.0076597,0.25
3.1614,3.1616,0.00014257,0.0
0.83857,0.84217,0.0035979,0.43
1.5075,1.477,0.030471,2.02
2.4925,2.4896,0.002908,0.12
0.45406,0.45059,0.0034787,0.77
3.5459,3.5418,0.0041389,0.12
0.36426,0.35351,0.010753,2.95
3.6357,3.6533,0.01752,0.48
1.9153,1.9109,0.0043472,0.23
2.0847,2.0938,0.009124,0.44
3.9858,3.9809,0.0049226,0.12
0.014183,0.017952,0.003769,26.57
0.0044696,0.014388,0.0099181,221.9
3.9955,3.9809,0.014637,0.37
1.16,1.1358,0.024239,2.09
2.84,2.8407,0.00064731,0.02
3.0626,3.0686,0.0060327,0.2
0.93744,0.96939,0.031947,3.41
3.483,3.5026,0.019533,0.56
0.51696,0.46972,0.047235,9.14
0.54573,0.49794,0.04779,8.76
3.4543,3.4764,0.022127,0.64
1.2191,1.2212,0.0021764,0.18
2.7809,2.7829,0.0019543,0.07
1.0754,1.077,0.0015798,0.15
2.9246,2.9218,0.0027769,0.09
1.5313,1.5155,0.015761,1.03
2.4687,2.4915,0.022773,0.92
1.5218,1.5214,0.00038171,0.03
2.4782,2.4908,0.012594,0.51
0.86971,0.87535,0.0056394,0.65
3.1303,3.1455,0.015191,0.49
2.016,2.0155,0.00042605,0.02
1.984,1.9786,0.0054454,0.27
3.3173,3.3217,0.0044253,0.13
0.68268,0.68111,0.0015681,0.23
1.6461,1.6287,0.017426,1.06
2.3539,2.3796,0.02575,1.09
2.6596,2.652,0.0075498,0.28
1.3404,1.3196,0.020811,1.55
0.54672,0.55037,0.0036541,0.67
3.4533,3.4523,0.00094056,0.03
3.4725,3.4582,0.014278,0.41
0.52753,0.51035,0.017187,3.26
3.6161,3.6371,0.021022,0.58
0.3839,0.3394,0.044501,11.59
1.4514,1.4407,0.010698,0.74
2.5486,2.538,0.010523,0.41
3.0325,3.0195,0.013007,0.43
0.96752,0.96007,0.0074517,0.77
2.0478,2.0534,0.0056105,0.27
1.9522,1.9523,0.00013053,0.01
2.1397,2.147,0.0073588,0.34
1.8603,1.8818,0.021484,1.15
0.17067,0.12499,0.045686,26.77
3.8293,3.8364,0.0070224,0.18
3.7713,3.7571,0.014157,0.38
0.22871,0.2336,0.0048913,2.14
3.2337,3.2464,0.012715,0.39
0.76629,0.78076,0.014476,1.89
1.8863,1.8746,0.011701,0.62
2.1137,2.1187,0.0050931,0.24
2.3381,2.3383,0.00019431,0.01
1.6619,1.6752,0.013305,0.8
3.8603,3.8639,0.0035644,0.09
0.13968,0.15029,0.010608,7.6
0.40719,0.34651,0.060685,14.9
3.5928,3.59,0.002804,0.08
2.127,2.1333,0.0063221,0.3
1.873,1.8703,0.0026672,0.14
2.9424,2.9449,0.0024638,0.08
1.0576,1.0618,0.0041803,0.4
0.80235,0.80806,0.0057093,0.71
3.1976,3.1888,0.0088375,0.28
1.2132,1.2075,0.0057003,0.47
2.7868,2.7918,0.0049808,0.18
0.32115,0.29353,0.027614,8.6
3.6789,3.6783,0.00057912,0.02
2.9999,2.9983,0.0016103,0.05
1.0001,0.98472,0.015368,1.54
3.7931,3.7931,6.8188e-05,0.0
0.20693,0.14973,0.057199,27.64
1.5832,1.5753,0.0078266,0.49
2.4168,2.4443,0.027479,1.14
3.3728,3.3677,0.0051219,0.15
0.62718,0.60388,0.0233,3.72
2.4409,2.452,0.011077,0.45
1.5591,1.4744,0.084698,5.43
0.90584,0.90733,0.0014941,0.16
3.0942,3.0927,0.0014822,0.05
3.4125,3.4049,0.0076034,0.22
0.58751,0.60185,0.014341,2.44
0.2454,0.19938,0.046014,18.75
3.7546,3.749,0.0056093,0.15
0.44316,0.44723,0.0040687,0.92
3.5568,3.5501,0.0066953,0.19
1.027,1.0358,0.0088292,0.86
2.973,2.9708,0.0021806,0.07
0.92066,0.91538,0.0052764,0.57
3.0793,3.0753,0.0040457,0.13
3.6495,3.6472,0.002367,0.06
0.35045,0.30393,0.046525,13.28
1.3963,1.371,0.02525,1.81
2.6037,2.6224,0.018744,0.72
2.1531,2.0824,0.070699,3.28
1.8469,1.8346,0.012344,0.67
0.80152,0.80752,0.0059978,0.75
3.1985,3.196,0.0024352,0.08
2.0372,2.0227,0.014413,0.71
1.9628,1.9688,0.0059495,0.3
0.85553,0.86627,0.010744,1.26
3.1445,3.1383,0.0062227,0.2
0.7835,0.79395,0.010449,1.33
3.2165,3.2123,0.0042365,0.13
2.1361,2.1312,0.0048549,0.23
1.8639,1.8622,0.0017551,0.09
2.7031,2.6944,0.0087008,0.32
1.2969,1.2764,0.020508,1.58
0.18118,0.13532,0.045856,25.31
3.8188,3.8267,0.0078294,0.21
3.9682,3.9689,0.00066924,0.02
0.031774,0.02428,0.0074944,23.59
3.6552,3.659,0.0038257,0.1
0.34483,0.32123,0.023599,6.84
3.2139,3.2063,0.0075979,0.24
0.78608,0.72585,0.060234,7.66
3.2402,3.2393,0.00087857,0.03
0.75984,0.69558,0.064263,8.46
0.76925,0.76012,0.0091365,1.19
3.2307,3.2183,0.012478,0.39
1.4618,1.4636,0.00182,0.12
2.5382,2.552,0.013794,0.54
0.46523,0.42586,0.039378,8.46
3.5348,3.5395,0.0047171,0.13
0.52653,0.51171,0.014816,2.81
3.4735,3.483,0.0094802,0.27
3.7128,3.7067,0.0060813,0.16
0.28718,0.23857,0.048611,16.93
2.6257,2.6302,0.0044878,0.17
1.3743,1.3612,0.013035,0.95
2.2223,2.2218,0.0005126,0.02
1.7777,1.7621,0.015575,0.88
2.5188,2.5208,0.0019903,0.08
1.4812,1.4785,0.0027313,0.18
2.3067,2.3075,0.00075126,0.03
1.6933,1.6854,0.0079178,0.47
1.6935,1.6895,0.004046,0.24
2.3065,2.3204,0.01391,0.6
0.078638,0.053578,0.02506,31.87
3.9214,3.9258,0.0044391,0.11
3.9995,6.6854e-34,3.9995,100.0
0.00045837,0.0077635,0.0073052,1593.73
2.7087,2.7258,0.01703,0.63
1.2913,1.2452,0.046007,3.56
3.2744,3.2642,0.010198,0.31
0.72561,0.74419,0.018584,2.56
0.38628,0.38048,0.0057926,1.5
3.6137,3.6154,0.0016716,0.05
0.09775,0.11058,0.012834,13.13
3.9022,3.9058,0.0035625,0.09
0.88216,0.83963,0.042531,4.82
3.1178,3.1007,0.017189,0.55
2.2224,2.2151,0.0072548,0.33
1.7776,1.7861,0.0084386,0.47
2.5333,2.5381,0.0047388,0.19
1.4667,1.4659,0.00081587,0.06
2.2093,2.2213,0.011915,0.54
1.7907,1.7979,0.0072024,0.4
0.95264,0.94946,0.0031785,0.33
3.0474,3.0446,0.0027809,0.09
0.25419,0.22762,0.02657,10.45
3.7458,3.743,0.0027711,0.07
1.3777,1.3675,0.010216,0.74
2.6223,2.6256,0.0033236,0.13
1.1622,1.1722,0.010092,0.87
2.8378,2.8467,0.0088255,0.31
0.19536,0.15278,0.042572,21.79
3.8046,3.8173,0.012657,0.33
2.7714,2.7725,0.0011361,0.04
1.2286,1.2315,0.0028782,0.23
0.49284,0.50169,0.0088459,1.79
3.5072,3.5073,0.00010633,0.0
0.90256,0.89613,0.0064296,0.71
3.0974,3.1061,0.0086765,0.28
3.6487,3.6474,0.0012577,0.03
0.3513,0.34138,0.0099197,2.82
2.8186,2.8215,0.0028682,0.1
1.1814,1.1747,0.0067161,0.57
0.47225,0.46227,0.0099754,2.11
3.5278,3.5302,0.0024288,0.07
1.7708,1.7732,0.0024251,0.14
2.2292,2.239,0.0098338,0.44
3.6956,3.6917,0.0038795,0.1
0.30443,0.285,0.019429,6.38
3.2208,3.2125,0.0083113,0.26
0.77919,0.81601,0.036828,4.73
1.4708,1.4592,0.011631,0.79
2.5292,2.529,0.00017953,0.01
3.4694,3.459,0.010466,0.3
0.53058,0.44879,0.081798,15.42
0.26895,0.20729,0.06166,22.93
3.731,3.7422,0.011164,0.3
1.4104,1.4227,0.012338,0.87
2.5896,2.586,0.0036612,0.14
1.0756,1.0819,0.0062526,0.58
2.9244,2.9137,0.0107,0.37
3.6256,3.6245,0.0011451,0.03
0.37438,0.34368,0.0307,8.2
0.03214,0.023908,0.0082324,25.61
3.9679,3.9705,0.0026262,0.07
2.3027,2.2938,0.0089009,0.39
1.6973,1.6857,0.011675,0.69
3.9789,3.9707,0.008251,0.21
0.021098,0.021433,0.00033456,1.59
3.3978,3.41,0.012207,0.36
0.60222,0.59526,0.0069571,1.16
0.8989,0.89015,0.0087519,0.97
3.1011,3.1036,0.0025029,0.08
1.1291,1.1009,0.02814,2.49
2.8709,2.8938,0.02292,0.8
2.9447,2.9391,0.0055885,0.19
1.0553,1.0366,0.01871,1.77
2.8589,2.87,0.011046,0.39
1.1411,1.1365,0.0046018,0.4
2.4573,2.4668,0.0095472,0.39
1.5427,1.53,0.012679,0.82
0.91475,0.92448,0.0097334,1.06
3.0853,3.1032,0.017933,0.58
2.0739,2.1109,0.036989,1.78
1.9261,1.9156,0.010531,0.55
0.80296,0.58052,0.22244,27.7
3.197,3.2159,0.018899,0.59
3.6382,3.6267,0.011529,0.32
0.36179,0.25013,0.11166,30.86
0.28292,0.29066,0.007732,2.73
3.7171,3.6882,0.028888,0.78
3.2896,3.2794,0.010201,0.31
0.7104,0.49488,0.21552,30.34
0.47338,0.44725,0.026125,5.52
3.5266,3.6037,0.077031,2.18
2.5887,2.6165,0.02777,1.07
1.4113,1.4269,0.015611,1.11
1.1633,0.96702,0.19624,16.87
2.8367,2.8872,0.050463,1.78
2.1286,2.1127,0.015828,0.74
1.8714,1.9139,0.04244,2.27
2.1984,2.213,0.014677,0.67
1.8016,1.7663,0.035326,1.96
0.1852,0.15817,0.027025,14.59
3.8148,3.7739,0.040937,1.07
3.8001,3.7882,0.011968,0.31
0.19985,0.19323,0.0066236,3.31
3.2975,3.3404,0.042876,1.3
0.70251,0.57656,0.12594,17.93
0.69006,0.6506,0.039457,5.72
3.3099,3.3087,0.00125,0.04
1.9136,1.9115,0.0020463,0.11
2.0864,2.1107,0.024275,1.16
2.9566,2.9387,0.01789,0.61
1.0434,0.86493,0.17852,17.11
2.2731,2.3116,0.038503,1.69
1.7269,1.6691,0.057851,3.35
3.533,3.4748,0.058169,1.65
0.46702,0.31144,0.15558,33.31
1.9243,1.8723,0.052027,2.7
2.0757,2.1404,0.064748,3.12
0.72338,0.69036,0.033015,4.56
3.2766,3.2613,0.015372,0.47
1.1524,1.1611,0.0086803,0.75
2.8476,2.8547,0.0070746,0.25
2.9787,2.9979,0.019213,0.65
1.0213,1.0098,0.011508,1.13
3.0862,3.0727,0.013495,0.44
0.91379,0.89298,0.020808,2.28
0.84439,0.8255,0.01889,2.24
3.1556,3.2006,0.04501,1.43
2.9617,2.9446,0.0171,0.58
1.0383,1.0497,0.011473,1.11
0.76791,0.76231,0.0055989,0.73
3.2321,3.2439,0.011856,0.37
3.2809,3.2488,0.032054,0.98
0.71912,0.61729,0.10182,14.16
3.9763,3.9793,0.0030017,0.08
0.023662,0.016213,0.0074491,31.48
3.0573,3.0337,0.023609,0.77
0.94273,0.74423,0.1985,21.06
2.4453,2.5625,0.11719,4.79
1.5547,1.6353,0.080602,5.18
0.76213,0.66958,0.092547,12.14
3.2379,3.2208,0.017078,0.53
0.10786,0.10197,0.0058862,5.46
3.8921,3.9113,0.019172,0.49
2.8015,2.7152,0.086328,3.08
1.1985,1.2321,0.033625,2.81
3.4366,3.414,0.022568,0.66
0.56344,0.51986,0.043585,7.74
1.7983,1.708,0.090284,5.02
2.2017,2.2989,0.09724,4.42
0.6634,0.55691,0.10649,16.05
3.3366,3.3309,0.0057187,0.17
1.7819,1.7701,0.011886,0.67
2.2181,2.2582,0.040138,1.81
0.82844,0.67251,0.15593,18.82
3.1716,3.1619,0.0096574,0.3
0.98303,0.6795,0.30353,30.88
3.017,3.0118,0.0051558,0.17
0.61755,0.53427,0.08328,13.49
3.3825,3.4023,0.01988,0.59
3.083,3.0356,0.047382,1.54
0.91698,0.8426,0.074385,8.11
1.7579,1.7613,0.0033998,0.19
2.2421,2.2198,0.022288,0.99
0.92751,0.78718,0.14033,15.13
3.0725,3.0651,0.0074201,0.24
2.1978,2.2017,0.0039613,0.18
1.8022,1.9337,0.1315,7.3
1.0935,0.95867,0.13481,12.33
2.9065,2.8715,0.034991,1.2
2.0477,1.9869,0.060738,2.97
1.9523,2.0565,0.10419,5.34
2.3357,2.3475,0.011759,0.5
1.6643,1.6174,0.046914,2.82
2.699,2.6973,0.0017121,0.06
1.301,1.2775,0.023478,1.8
3.6583,3.6565,0.0017743,0.05
0.34169,0.26365,0.078033,22.84
2.9637,2.9875,0.023719,0.8
1.0363,0.97355,0.062703,6.05
0.28709,0.23116,0.055931,19.48
3.7129,3.6908,0.022119,0.6
0.015201,0.013277,0.0019234,12.65
3.9848,3.9709,0.013854,0.35
3.9254,3.9257,0.00029922,0.01
0.074624,0.041769,0.032855,44.03
1.914,1.9127,0.0013014,0.07
2.086,2.1132,0.027245,1.31
2.9405,2.9359,0.004667,0.16
1.0595,1.0923,0.032819,3.1
1.0776,0.87596,0.20167,18.71
2.9224,3.1401,0.21771,7.45
3.274,3.28,0.0059927,0.18
0.72599,0.54965,0.17634,24.29
1.2729,1.2782,0.0053085,0.42
2.7271,2.701,0.026165,0.96
2.6601,2.6427,0.017398,0.65
1.3399,1.3232,0.01667,1.24
2.0273,2.0327,0.0053694,0.26
1.9727,1.9482,0.024529,1.24
3.9701,0.0,3.9701,100.0
0.029909,0.019841,0.010067,33.66
3.8981,3.8786,0.019566,0.5
0.10188,0.09831,0.0035723,3.51
1.4682,1.4115,0.056752,3.87
2.5318,2.5446,0.012855,0.51
1.0258,0.93019,0.095594,9.32
2.9742,2.9543,0.01994,0.67
3.3031,3.3282,0.025123,0.76
0.69695,0.66577,0.031178,4.47
1.0781,1.0115,0.066604,6.18
2.9219,2.9598,0.037964,1.3
0.24341,0.23887,0.0045393,1.86
3.7566,3.7469,0.0096645,0.26
3.242,3.2577,0.015673,0.48
0.75797,0.57592,0.18206,24.02
3.66,3.6753,0.015304,0.42
0.34003,0.27305,0.066979,19.7
0.52392,0.59817,0.074245,14.17
3.4761,3.357,0.11913,3.43
3.8303,3.7973,0.032948,0.86
0.16972,0.18707,0.017352,10.22
0.51553,0.435,0.080539,15.62
3.4845,3.4556,0.028898,0.83
1.2181,1.2208,0.002793,0.23
2.7819,2.7877,0.005722,0.21
2.2041,2.2011,0.00301,0.14
1.7959,1.8247,0.028813,1.6
2.061,2.0672,0.0062318,0.3
1.939,1.9499,0.010851,0.56
1.0692,1.0451,0.024102,2.25
2.9308,2.9296,0.0011973,0.04
2.4843,2.421,0.063307,2.55
1.5157,1.503,0.012615,0.83
1.4023,1.3478,0.054464,3.88
2.5977,2.6462,0.048505,1.87
0.87744,0.8834,0.0059624,0.68
3.1226,3.1125,0.010062,0.32
3.9354,3.9704,0.034911,0.89
0.064553,0.077858,0.013305,20.61
2.1208,2.0011,0.1197,5.64
1.8792,1.9148,0.035611,1.9
2.3266,2.3372,0.010586,0.45
1.6734,1.6426,0.030847,1.84
0.64138,0.61273,0.028647,4.47
3.3586,3.3754,0.016797,0.5
1.392,1.3217,0.070264,5.05
2.608,2.6061,0.001884,0.07
2.8737,2.8994,0.025712,0.89
1.1263,1.0896,0.036665,3.26
2.8325,2.7983,0.034162,1.21
1.1675,1.1298,0.03768,3.23
0.54571,0.54149,0.0042202,0.77
3.4543,3.4722,0.017892,0.52
0.92173,0.91974,0.001991,0.22
3.0783,3.0965,0.018213,0.59
0.67962,0.65321,0.02641,3.89
3.3204,3.4247,0.10428,3.14
0.058874,0.11886,0.059986,101.89
3.9411,3.917,0.024088,0.61
2.6068,2.6126,0.0057578,0.22
1.3932,1.3533,0.039899,2.86
2.2859,2.2486,0.037287,1.63
1.7141,1.6966,0.017585,1.03
2.4872,2.4208,0.066344,2.67
1.5128,1.5396,0.026786,1.77
2.6754,2.6681,0.0072365,0.27
1.3246,1.3775,0.052817,3.99
2.1589,2.1942,0.035317,1.64
1.8411,1.8642,0.023175,1.26
1.7888,1.7834,0.0053965,0.3
2.2112,2.2016,0.0096183,0.43
2.5513,2.5023,0.04897,1.92
1.4487,1.4179,0.030766,2.12
3.5566,3.573,0.016366,0.46
0.44338,0.30716,0.13622,30.72
2.7793,2.7839,0.0046396,0.17
1.2207,1.1684,0.052364,4.29
0.53269,0.46715,0.065539,12.3
3.4673,3.4736,0.0063243,0.18
2.3292,2.1769,0.15228,6.54
1.6708,1.7619,0.091098,5.45
1.8498,1.7704,0.079411,4.29
2.1502,2.0535,0.096612,4.49
1.2754,1.319,0.043608,3.42
2.7246,2.6808,0.043743,1.61
2.8434,2.8075,0.035927,1.26
1.1566,1.036,0.12059,10.43
0.88375,0.7941,0.089648,10.14
3.1163,3.1556,0.039307,1.26
2.5074,2.5058,0.001631,0.07
1.4926,1.5166,0.023998,1.61
1.0417,0.93837,0.10329,9.92
2.9583,2.9502,0.0080857,0.27
2.5361,2.485,0.051153,2.02
1.4639,1.4471,0.016765,1.15
0.34988,0.27929,0.07059,20.18
3.6501,3.6669,0.016827,0.46
3.6356,3.6223,0.013307,0.37
0.36439,0.32648,0.037911,10.4
3.5733,3.5421,0.031178,0.87
0.42675,0.30821,0.11854,27.78
1.4548,1.1845,0.27038,18.58
2.5452,2.6745,0.12935,5.08
0.91653,0.83508,0.081455,8.89
3.0835,3.1333,0.049798,1.61
1.874,1.8871,0.013127,0.7
2.126,2.1279,0.0018532,0.09
3.865,3.8825,0.017532,0.45
0.13505,0.060834,0.074214,54.95
1.3344,1.3065,0.027848,2.09
2.6656,2.6941,0.028471,1.07
0.8642,0.82679,0.037412,4.33
3.1358,3.1097,0.026088,0.83
2.8417,2.8704,0.028732,1.01
1.1583,0.98061,0.17769,15.34
0.77226,0.81655,0.044297,5.74
3.2277,3.2814,0.053656,1.66
2.6543,2.6462,0.008148,0.31
1.3457,1.3122,0.033443,2.49
0.61372,0.54943,0.064288,10.48
3.3863,3.3754,0.010881,0.32
1.8465,1.6149,0.23156,12.54
2.1535,2.1811,0.027637,1.28
0.63321,0.6758,0.042592,6.73
3.3668,3.3114,0.055351,1.64
1.5757,1.5299,0.045884,2.91
2.4243,2.4474,0.023109,0.95
0.67346,0.49064,0.18282,27.15
3.3265,3.339,0.012462,0.37
2.4907,2.4702,0.02059,0.83
1.5093,1.511,0.0017446,0.12
1.1138,1.0571,0.056693,5.09
2.8862,3.0807,0.19444,6.74
0.66241,0.64622,0.016187,2.44
3.3376,3.401,0.06341,1.9
2.8855,2.8926,0.0070641,0.24
1.1145,1.0093,0.10516,9.44
2.3666,2.0905,0.27604,11.66
1.6334,1.6964,0.062991,3.86
0.18404,0.12169,0.062351,33.88
3.816,3.8422,0.026273,0.69
0.7246,0.61359,0.11101,15.32
3.2754,3.4204,0.14499,4.43
1.6094,1.5095,0.099872,6.21
2.3906,2.0088,0.3818,15.97
1.3956,1.4232,0.027571,1.98
2.6044,2.7099,0.10546,4.05
1.5616,1.4654,0.096231,6.16
2.4384,2.5131,0.074658,3.06
1.404,1.403,0.00095487,0.07
2.596,2.6407,0.044664,1.72
0.12364,0.080101,0.043541,35.22
3.8764,3.8096,0.066774,1.72
1.9422,1.8866,0.055591,2.86
2.0578,2.0459,0.011929,0.58
1.9905,1.9924,0.0019381,0.1
2.0095,2.0072,0.0022798,0.11
0.44139,0.28738,0.15402,34.89
3.5586,3.5697,0.011089,0.31
2.6547,2.6825,0.027818,1.05
1.3453,1.3721,0.026773,1.99
0.84305,0.5541,0.28895,34.27
3.1569,3.1665,0.0095487,0.3
2.393,2.3855,0.0074463,0.31
1.607,1.582,0.025009,1.56
1.0304,0.8838,0.14661,14.23
2.9696,2.9554,0.014231,0.48
3.0092,2.9635,0.045717,1.52
0.99077,1.0137,0.02291,2.31
1.4641,1.4094,0.054706,3.74
2.5359,2.5747,0.038758,1.53
2.1064,2.1165,0.010098,0.48
1.8936,1.8818,0.011846,0.63
3.8095,3.8144,0.0049453,0.13
0.1905,0.078004,0.1125,59.05
2.5718,2.5592,0.012605,0.49
1.4282,1.2511,0.17705,12.4
1.2184,1.0286,0.18977,15.58
2.7816,2.7211,0.060506,2.18
1.2519,1.2569,0.0050523,0.4
2.7481,2.6549,0.093223,3.39
3.4626,3.4408,0.021869,0.63
0.53737,0.49966,0.037711,7.02
3.3013,3.264,0.037253,1.13
0.69873,0.78647,0.087735,12.56
3.7944,3.8429,0.048504,1.28
0.2056,0.14176,0.063845,31.05
2.2445,2.255,0.010473,0.47
1.7555,1.7462,0.0093232,0.53
1.528,1.4952,0.032784,2.15
2.472,2.5109,0.038826,1.57
2.6424,2.5915,0.050936,1.93
1.3576,1.3651,0.007555,0.56
2.3193,2.3356,0.016341,0.7
1.6807,1.6218,0.058965,3.51
2.7386,2.7643,0.02578,0.94
1.2614,1.207,0.05444,4.32
1.4783,1.5059,0.027646,1.87
2.5217,2.5505,0.028816,1.14
0.1338,0.059858,0.073945,55.26
3.8662,3.7967,0.069496,1.8
0.68209,0.62928,0.05281,7.74
3.3179,3.2963,0.021651,0.65
3.2344,3.215,0.019439,0.6
0.76557,0.93394,0.16837,21.99
2.2316,2.3146,0.083014,3.72
1.7684,1.6526,0.11585,6.55
0.9337,0.85853,0.075174,8.05
3.0663,3.0524,0.01393,0.45
2.6429,2.7277,0.084731,3.21
1.3571,1.3609,0.0037988,0.28
3.3738,3.3875,0.013661,0.4
0.62616,0.65478,0.028616,4.57
3.4573,3.4403,0.017032,0.49
0.54269,0.54657,0.003882,0.72
2.7034,2.6834,0.02007,0.74
1.2966,1.2736,0.023018,1.78
3.4398,3.4248,0.014961,0.43
0.56022,0.38476,0.17545,31.32
2.4649,2.4735,0.0086012,0.35
1.5351,1.4283,0.10686,6.96
1.7489,1.8493,0.10038,5.74
2.2511,2.2456,0.0054936,0.24
2.2868,2.267,0.019747,0.86
1.7132,1.685,0.028214,1.65
3.9295,3.902,0.027468,0.7
0.070491,0.034046,0.036445,51.7
2.5845,2.6158,0.031272,1.21
1.4155,1.3368,0.07864,5.56
2.2025,2.1786,0.023913,1.09
1.7975,1.811,0.013535,0.75
1.8207,1.7222,0.098447,5.41
2.1793,2.156,0.023336,1.07
2.8825,2.9392,0.05679,1.97
1.1175,1.1469,0.029407,2.63
3.8397,3.8307,0.0090008,0.23
0.16029,0.11743,0.042858,26.74
1.9293,1.9259,0.0034041,0.18
2.0707,2.0304,0.040264,1.94
3.5726,3.6616,0.088974,2.49
0.42736,0.33884,0.088518,20.71
0.37476,0.33903,0.035729,9.53
3.6252,3.6277,0.0024331,0.07
2.3961,2.4154,0.01935,0.81
1.6039,1.545,0.058877,3.67
2.1354,2.1193,0.016101,0.75
1.8646,1.5897,0.27486,14.74
1.14,1.0068,0.13318,11.68
2.86,2.8739,0.013935,0.49
2.8594,2.8617,0.0023127,0.08
1.1406,1.2099,0.069329,6.08
0.10574,0.13922,0.033472,31.65
3.8943,3.8825,0.011725,0.3
1.553,1.587,0.034029,2.19
2.447,2.3967,0.050342,2.06
2.1177,2.2201,0.10241,4.84
1.8823,1.8824,6.5207e-05,0.0
1.5408,1.5797,0.038856,2.52
2.4592,2.4876,0.028366,1.15
